temp,humidity,cloud_cover,wind_speed,solar_radiation
291.55,51,0.0,3.4,231.52
291.33,52,0.0,2.49,45.62
290.15,60,0.0,2.25,0.0
289.72,62,0.0,2.4,0.0
287.03,66,0.0,2.47,0.0
285.15,69,0.0,2.33,0.0
284.32,77,0.0,2.1,0.0
282.57,83,0.0,2.21,0.0
281.42,88,0.0,2.61,0.0
281.53,87,0.0,2.85,0.0
281.89,87,51.0,2.66,0.0
282.57,86,81.0,2.54,0.0
279.98,93,1.0,1.8,0.0
280.63,92,1.0,0.98,0.0
280.9,94,43.0,1.4,0.0
281.01,94,92.0,1.1,0.0
281.84,94,93.0,0.43,99.8
281.92,90,92.0,0.52,288.67
281.09,88,45.0,0.38,457.0
287.1,74,3.0,0.14,576.45
286.8,73,0.0,0.4,635.42
287.46,67,0.0,0.41,622.08
289.82,61,0.0,0.69,545.35
290.87,54,0.0,0.89,410.08
288.4,64,0.0,1.11,231.5
288.02,71,0.0,1.1,45.62
287.57,73,0.0,1.9,0.0
287.96,72,0.0,1.62,0.0
287.95,72,0.0,1.61,0.0
285.39,75,0.0,1.81,0.0
284.86,78,0.0,1.74,0.0
283.22,84,0.0,2.23,0.0
281.19,89,0.0,2.1,0.0
281.26,89,0.0,2.39,0.0
280.47,90,0.0,2.58,0.0
279.96,91,0.0,2.42,0.0
280.05,92,3.0,2.06,0.0
279.89,91,0.0,2.17,0.0
279.75,91,92.0,2.31,0.0
279.59,91,92.0,2.51,0.0
279.2,92,93.0,2.68,98.25
282.59,88,92.0,2.58,288.88
285.02,78,49.0,2.19,457.77
288.35,63,0.0,2.54,576.48
290.23,58,0.0,2.89,623.58
291.27,56,0.0,3.13,612.0
293.24,47,0.0,3.28,536.88
293.64,46,0.0,3.32,401.27
292.96,50,0.0,3.31,223.5
291.8,54,0.0,2.39,43.17
289.22,67,0.0,2.23,0.0
288.84,68,0.0,2.62,0.0
285.92,76,0.0,2.74,0.0
285.81,79,0.0,2.77,0.0
285.61,81,0.0,2.62,0.0
283.67,84,0.0,2.41,0.0
283.09,88,0.0,2.13,0.0
282.85,89,0.0,2.04,0.0
282.0,91,0.0,2.02,0.0
281.13,91,0.0,1.99,0.0
279.88,94,3.0,1.86,0.0
279.79,95,2.0,1.94,0.0
279.37,96,4.0,2.07,0.0
278.81,98,9.0,2.26,0.0
278.73,99,92.0,2.08,101.67
278.85,99,91.0,1.57,297.52
280.95,95,34.0,1.24,469.15
288.68,70,0.0,1.53,589.83
289.81,62,0.0,2.19,636.6
290.32,57,0.0,2.75,627.35
292.22,51,0.0,2.92,550.48
292.33,46,0.0,2.95,414.8
291.82,53,0.0,3.08,234.9
291.55,55,0.0,2.26,47.65
288.49,64,0.0,2.53,0.0
289.15,63,0.0,2.32,0.0
284.6,74,0.0,2.36,0.0
283.35,79,0.0,2.29,0.0
283.46,80,0.0,2.21,0.0
282.08,84,0.0,2.11,0.0
281.74,87,0.0,2.76,0.0
281.21,90,0.0,2.95,0.0
280.45,90,0.0,2.52,0.0
281.13,89,0.0,2.07,0.0
281.89,84,91.0,1.66,0.0
279.94,89,94.0,1.47,0.0
279.63,91,100.0,1.68,0.0
279.78,91,100.0,1.67,0.0
280.18,92,96.0,1.6,100.33
279.97,94,95.0,1.25,294.42
284.34,87,94.0,0.91,464.2
288.96,66,94.0,1.55,583.05
289.45,62,15.0,2.23,618.77
289.87,59,0.0,2.63,605.35
292.68,51,0.0,2.96,527.1
292.93,50,0.0,3.17,389.5
291.73,56,0.0,3.37,212.88
291.54,57,0.0,2.4,40.52
289.57,66,0.0,2.28,0.0
289.56,66,0.0,2.56,0.0
286.1,75,0.0,2.6,0.0
284.3,78,0.0,2.54,0.0
284.62,78,0.0,2.53,0.0
283.44,77,0.0,2.56,0.0
283.42,80,0.0,2.4,0.0
283.15,82,0.0,2.33,0.0
282.45,88,0.0,2.29,0.0
282.24,90,0.0,2.27,0.0
280.27,94,1.0,2.16,0.0
280.11,94,1.0,2.07,0.0
279.4,95,0.0,1.87,0.0
279.26,95,0.0,1.52,0.0
279.15,95,1.0,1.7,80.2
279.93,91,0.0,1.13,258.95
284.0,85,0.0,0.79,422.55
288.98,67,0.0,1.06,539.27
289.79,62,0.0,1.59,593.8
290.57,57,0.0,1.94,583.58
294.02,44,0.0,2.21,506.1
294.79,42,0.0,2.54,368.8
292.09,53,0.0,2.8,201.05
291.62,55,0.0,1.92,38.25
288.68,67,0.0,2.81,0.0
288.8,66,0.0,2.27,0.0
283.45,79,0.0,2.28,0.0
283.75,80,0.0,2.28,0.0
283.93,81,0.0,2.21,0.0
281.82,85,0.0,2.13,0.0
281.47,88,0.0,2.45,0.0
281.22,90,0.0,2.83,0.0
280.36,92,0.0,2.88,0.0
279.16,93,2.0,2.65,0.0
278.11,94,92.0,2.73,0.0
277.74,96,92.0,2.38,0.0
277.32,98,92.0,1.54,0.0
277.16,98,94.0,1.43,0.0
278.09,97,94.0,1.49,74.52
279.5,90,94.0,1.44,249.62
284.61,85,94.0,0.87,411.33
289.29,64,88.0,1.16,526.2
290.4,57,10.0,1.74,609.6
290.82,53,0.0,2.02,598.38
293.34,44,0.0,2.18,522.27
293.86,41,0.0,2.36,387.92
291.6,50,0.0,2.35,217.17
291.07,55,0.0,1.56,43.2
288.4,69,0.0,2.98,0.0
288.12,69,0.0,2.53,0.0
283.6,74,0.0,2.34,0.0
283.32,75,0.0,2.31,0.0
283.35,77,0.0,2.21,0.0
280.8,86,0.0,2.38,0.0
280.31,89,0.0,2.71,0.0
280.87,87,0.0,3.0,0.0
280.32,87,0.0,3.11,0.0
281.01,86,0.0,2.99,0.0
278.43,95,46.0,2.5,0.0
277.49,96,92.0,2.42,0.0
277.08,98,93.0,1.41,0.0
277.03,98,93.0,1.71,0.0
277.58,99,94.0,1.37,90.58
279.21,90,92.0,0.76,286.4
284.2,84,54.0,0.3,460.67
288.64,68,3.0,0.5,585.9
289.77,63,0.0,0.93,635.08
290.36,59,0.0,1.19,629.15
293.66,46,0.0,1.4,554.75
293.56,45,0.0,1.65,421.9
290.99,56,0.0,1.83,244.48
290.25,60,0.0,1.34,54.12
287.36,69,0.0,2.94,0.0
287.47,68,0.0,2.7,0.0
283.68,77,0.0,2.64,0.0
282.59,81,0.0,2.91,0.0
282.8,82,0.0,2.81,0.0
281.07,87,0.0,2.8,0.0
280.74,88,0.0,2.93,0.0
280.72,89,0.0,2.97,0.0
280.04,90,0.0,2.86,0.0
279.31,93,0.0,2.74,0.0
278.02,95,8.0,2.5,0.0
278.12,96,50.0,2.3,0.0
277.8,98,92.0,2.0,0.0
277.66,98,92.0,2.05,0.0
277.56,99,92.0,2.05,94.17
279.02,93,92.0,1.52,289.67
284.97,90,68.0,0.93,459.4
289.22,70,0.0,1.09,578.92
291.0,62,0.0,1.3,614.42
291.63,56,0.0,1.33,601.02
295.06,51,0.0,1.15,521.65
295.19,50,0.0,0.99,385.25
292.76,55,1.0,1.31,209.7
291.64,65,3.0,1.2,41.6
288.44,72,15.0,2.71,0.0
288.86,70,45.0,2.26,0.0
285.09,75,54.0,2.25,0.0
285.28,76,32.0,2.19,0.0
284.83,78,3.0,2.14,0.0
283.46,82,2.0,2.13,0.0
283.22,86,4.0,2.06,0.0
283.17,88,1.0,2.0,0.0
282.92,89,0.0,1.94,0.0
281.2,93,0.0,1.96,0.0
281.17,91,0.0,1.83,0.0
281.14,91,38.0,1.87,0.0
280.89,92,92.0,1.92,0.0
280.74,93,92.0,1.88,0.0
280.92,93,92.0,1.83,67.85
280.95,89,94.0,2.35,242.7
284.52,82,0.0,1.92,410.58
289.84,68,0.0,1.98,533.75
291.9,58,0.0,2.18,594.33
292.55,56,0.0,2.47,591.52
294.89,48,3.0,2.71,520.75
294.98,46,9.0,2.88,390.1
293.51,56,6.0,3.11,218.6
292.84,57,0.0,2.02,45.83
290.41,67,0.0,2.68,0.0
290.37,68,0.0,2.23,0.0
285.52,79,0.0,2.22,0.0
283.72,86,0.0,2.47,0.0
282.92,88,0.0,2.85,0.0
281.34,90,0.0,3.12,0.0
282.05,87,0.0,2.65,0.0
283.8,81,0.0,2.28,0.0
283.0,84,0.0,2.03,0.0
282.46,86,0.0,1.98,0.0
278.74,95,0.0,2.23,0.0
278.3,97,40.0,2.3,0.0
278.27,98,92.0,2.33,0.0
278.12,99,93.0,2.17,0.0
278.17,99,93.0,1.86,99.02
279.84,93,93.0,1.21,302.55
285.79,87,41.0,0.44,427.59
290.78,66,0.0,0.3,602.77
291.47,62,0.0,0.62,659.88
291.92,60,0.0,1.1,655.42
295.86,47,0.0,1.32,584.12
295.95,46,0.0,1.26,451.42
293.25,57,0.0,1.31,270.65
292.37,70,0.0,1.08,68.9
292.6,64,0.0,1.56,0.0
291.04,69,0.0,2.25,0.0
286.74,78,0.0,2.5,0.0
287.26,77,0.0,2.08,0.0
288.82,71,0.0,1.3,0.0
286.32,75,0.0,0.63,0.0
284.41,80,0.0,0.62,0.0
283.49,84,0.0,1.09,0.0
281.62,89,0.0,1.53,0.0
280.79,92,0.0,1.82,0.0
280.08,90,0.0,1.83,0.0
280.64,88,3.0,1.11,0.0
281.63,84,3.0,0.33,0.0
282.0,83,2.0,0.22,0.0
282.05,85,17.0,0.49,97.73
282.97,85,78.0,0.93,297.83
284.86,80,1.0,0.5,471.73
290.38,66,0.0,0.35,594.8
290.97,64,0.0,0.28,650.85
291.22,63,0.0,0.68,642.3
294.14,57,0.0,1.07,568.25
294.46,56,0.0,1.32,431.98
292.11,65,0.0,2.11,249.23
291.79,71,0.0,1.36,58.38
289.69,80,0.0,1.89,0.0
292.74,68,0.0,0.8,0.0
289.7,74,0.0,1.86,0.0
287.57,89,0.0,1.87,0.0
287.67,89,0.0,1.65,0.0
286.21,86,0.0,1.64,0.0
285.87,88,0.0,1.57,0.0
287.08,84,1.0,1.63,0.0
286.3,86,3.0,1.91,0.0
286.53,81,1.0,1.57,0.0
284.77,83,5.0,0.13,0.0
281.64,93,2.0,1.24,0.0
281.51,95,5.0,1.72,0.0
281.74,94,92.0,1.79,0.0
281.7,95,92.0,2.01,71.33
283.1,87,92.0,1.94,251.75
286.45,82,0.0,0.84,420.05
292.81,63,1.0,1.09,543.67
293.13,61,8.0,1.43,577.8
293.21,59,20.0,1.44,578.7
296.17,49,21.0,1.2,512.33
296.36,47,22.0,0.85,385.35
294.52,53,6.0,1.51,217.58
293.64,63,0.0,1.06,48.3
289.76,75,0.0,2.73,0.0
289.75,77,0.0,2.18,0.0
288.33,78,0.0,2.24,0.0
288.3,79,0.0,2.32,0.0
288.66,76,0.0,2.35,0.0
286.51,79,0.0,2.27,0.0
285.52,82,0.0,2.15,0.0
285.08,84,0.0,2.01,0.0
284.22,86,0.0,1.86,0.0
283.45,87,0.0,1.86,0.0
281.71,94,0.0,1.89,0.0
281.4,94,0.0,1.86,0.0
280.94,95,0.0,1.92,0.0
280.77,95,0.0,1.9,0.0
280.61,95,0.0,1.77,72.7
281.3,92,0.0,2.18,257.58
282.79,88,0.0,1.76,429.1
290.11,67,0.0,1.79,553.9
291.4,58,0.0,1.93,622.25
292.13,54,0.0,2.25,617.58
296.41,43,0.0,2.46,546.02
296.54,41,0.0,2.63,413.65
294.5,51,0.0,3.1,238.5
294.04,55,0.0,2.26,55.62
292.23,60,0.0,2.26,0.0
291.71,62,0.0,2.4,0.0
287.67,71,0.0,2.45,0.0
286.93,71,0.0,2.55,0.0
287.22,72,0.0,2.48,0.0
284.95,78,0.0,2.33,0.0
284.34,81,0.0,2.1,0.0
283.77,83,0.0,2.27,0.0
282.74,85,0.0,2.38,0.0
282.06,91,0.0,2.49,0.0
280.59,93,90.0,2.26,0.0
280.48,93,92.0,2.4,0.0
280.37,94,93.0,2.03,0.0
280.34,94,92.0,1.95,0.0
281.34,94,95.0,1.96,72.92
282.83,87,94.0,2.19,253.52
283.22,82,94.0,1.54,421.9
290.11,71,79.0,1.57,543.73
292.92,56,77.0,1.91,590.62
293.52,53,82.0,2.34,576.8
295.74,47,64.0,2.66,500.62
296.6,43,81.0,2.64,368.85
293.59,57,87.0,2.51,197.92
292.66,61,92.0,1.42,43.75
289.66,73,70.0,2.67,0.0
288.6,78,63.0,2.85,0.0
283.8,86,44.0,2.93,0.0
284.66,86,22.0,2.84,0.0
284.33,86,35.0,2.76,0.0
282.68,88,55.0,2.68,0.0
282.8,88,51.0,2.49,0.0
283.1,86,60.0,2.12,0.0
283.39,85,78.0,1.58,0.0
283.17,85,67.0,1.04,0.0
282.14,87,62.0,1.09,0.0
283.32,83,57.0,0.78,0.0
282.87,84,52.0,0.35,0.0
282.11,87,44.0,0.69,0.0
281.91,88,50.0,1.02,53.17
283.22,81,49.0,0.72,207.42
283.74,81,32.0,0.46,373.67
291.86,60,22.0,0.21,495.3
292.47,56,20.0,0.47,532.77
292.74,55,9.0,1.0,514.45
296.08,44,16.0,1.16,442.7
296.12,44,8.0,1.22,333.0
293.22,56,3.0,0.87,181.77
292.83,60,2.0,0.42,42.35
293.21,58,8.0,1.01,0.0
293.24,59,3.0,1.1,0.0
288.44,71,5.0,1.55,0.0
287.03,75,2.0,1.69,0.0
286.41,72,9.0,1.78,0.0
284.59,76,7.0,2.11,0.0
282.99,81,2.0,2.07,0.0
282.52,83,3.0,1.78,0.0
282.09,85,2.0,1.6,0.0
283.36,88,0.0,1.34,0.0
281.64,88,21.0,1.06,0.0
281.68,88,0.0,0.98,0.0
281.81,88,0.0,1.02,0.0
281.83,88,0.0,1.12,0.0
281.77,88,0.0,1.18,75.5
283.31,82,0.0,1.35,266.52
283.97,78,0.0,0.88,441.27
291.71,57,0.0,0.26,568.25
293.45,52,0.0,0.37,624.42
293.72,51,0.0,0.75,619.85
296.49,41,1.0,1.15,549.83
296.5,41,13.0,1.27,420.1
294.37,53,0.0,0.87,248.27
293.99,61,0.0,0.55,63.6
294.73,56,0.0,1.1,0.0
295.52,55,0.0,1.11,0.0
291.75,63,0.0,1.16,0.0
289.69,73,0.0,1.09,0.0
289.25,74,0.0,1.09,0.0
286.56,78,0.0,1.16,0.0
285.47,81,80.0,1.41,0.0
284.62,84,22.0,1.46,0.0
284.44,84,12.0,1.32,0.0
283.58,83,46.0,1.09,0.0
282.92,86,84.0,1.31,0.0
282.93,86,88.0,1.38,0.0
282.59,88,6.0,1.43,0.0
282.09,90,92.0,1.45,0.0
281.89,92,90.0,1.56,80.42
282.76,88,96.0,1.65,270.2
284.35,77,99.0,0.71,440.08
292.84,57,97.0,0.33,561.8
293.19,55,99.0,0.47,621.42
293.54,53,98.0,0.81,613.48
295.84,47,97.0,1.33,539.48
296.55,45,99.0,1.4,408.23
293.94,55,70.0,1.37,233.42
293.68,63,50.0,0.75,57.02
293.11,63,70.0,2.28,0.0
290.95,73,41.0,2.85,0.0
288.56,77,25.0,2.63,0.0
286.64,81,53.0,2.25,0.0
287.08,79,47.0,2.33,0.0
285.87,82,21.0,2.11,0.0
284.6,86,9.0,2.9,0.0
284.85,85,6.0,2.44,0.0
284.3,85,20.0,1.76,0.0
285.01,82,23.0,1.68,0.0
283.59,87,72.0,2.03,0.0
283.25,89,87.0,2.38,0.0
282.36,93,87.0,2.38,0.0
282.09,93,93.0,2.38,0.0
282.17,94,88.0,2.03,45.65
284.44,87,90.0,2.33,172.12
285.38,81,73.0,1.43,316.83
291.03,64,74.0,1.41,434.42
292.08,59,62.0,2.18,568.98
292.39,56,73.0,2.74,534.35
295.18,45,58.0,3.09,451.95
295.31,44,57.0,3.2,332.45
293.77,55,56.0,3.62,185.12
293.43,56,58.0,2.96,45.3
293.14,55,45.0,2.33,0.0
292.39,58,30.0,2.46,0.0
288.48,67,39.0,2.61,0.0
287.3,74,70.0,2.31,0.0
287.2,76,82.0,2.24,0.0
285.45,81,77.0,2.08,0.0
284.74,84,81.0,2.03,0.0
284.47,85,97.0,2.03,0.0
283.35,89,97.0,2.28,0.0
282.75,91,95.0,2.36,0.0
281.34,94,95.0,2.03,0.0
281.3,94,97.0,1.97,0.0
280.99,95,97.0,1.89,0.0
280.94,95,93.0,1.84,0.0
280.84,94,72.0,2.14,48.33
281.68,91,60.0,1.5,191.95
281.9,85,52.0,0.99,344.4
289.58,65,44.0,1.11,459.8
291.57,56,47.0,1.57,467.45
292.16,53,23.0,1.96,460.33
294.96,44,14.0,2.21,401.35
295.81,41,35.0,2.38,301.35
293.29,50,69.0,2.88,164.73
292.88,53,58.0,2.1,42.02
291.58,60,23.0,2.85,0.0
291.53,60,17.0,2.88,0.0
287.93,70,15.0,2.82,0.0
286.17,72,11.0,2.32,0.0
286.73,70,8.0,2.23,0.0
284.98,76,5.0,2.65,0.0
283.81,81,4.0,3.04,0.0
283.73,82,3.0,2.5,0.0
282.6,84,43.0,1.78,0.0
283.19,82,92.0,1.11,0.0
282.56,81,1.0,0.47,0.0
282.55,83,4.0,0.78,0.0
281.23,85,92.0,1.05,0.0
281.61,87,92.0,1.27,0.0
280.96,91,92.0,1.12,55.92
280.7,91,92.0,0.58,222.33
281.93,85,3.0,0.15,390.25
291.08,61,0.0,0.49,523.8
293.11,54,0.0,1.06,599.6
293.28,52,1.0,1.37,599.85
295.58,44,0.0,1.29,531.52
295.53,43,6.0,0.99,402.08
294.04,53,0.0,1.46,232.02
293.76,58,0.0,1.35,60.3
291.45,63,0.0,2.87,0.0
290.43,66,32.0,2.76,0.0
286.13,75,72.0,2.66,0.0
286.56,77,63.0,2.52,0.0
286.64,77,55.0,2.48,0.0
283.03,83,57.0,2.82,0.0
283.4,81,99.0,2.83,0.0
284.04,78,100.0,2.4,0.0
282.77,82,100.0,2.25,0.0
282.72,83,99.0,2.17,0.0
280.37,92,100.0,2.2,0.0
280.06,94,100.0,2.24,0.0
279.88,95,100.0,2.13,0.0
280.01,95,100.0,2.34,0.0
279.85,94,100.0,2.38,61.08
281.12,89,86.0,1.77,236.52
282.87,85,45.0,1.03,408.3
291.52,58,11.0,1.09,536.3
292.13,53,23.0,1.53,591.98
292.69,50,55.0,1.9,591.27
295.67,43,89.0,2.14,526.55
296.69,37,100.0,2.29,398.67
294.52,48,89.0,2.66,231.98
293.86,54,97.0,1.76,62.23
291.19,63,96.0,2.94,0.0
290.38,65,92.0,2.99,0.0
286.27,78,38.0,2.94,0.0
286.58,79,17.0,2.99,0.0
286.83,78,21.0,2.67,0.0
285.75,74,19.0,2.09,0.0
287.41,66,9.0,1.58,0.0
286.0,67,6.0,1.45,0.0
285.05,68,0.0,1.54,0.0
282.61,80,0.0,1.74,0.0
281.31,90,0.0,2.19,0.0
281.01,91,0.0,1.93,0.0
280.51,93,0.0,1.91,0.0
280.46,93,0.0,2.07,0.0
280.74,93,0.0,2.17,80.1
282.09,84,0.0,2.14,277.83
285.89,77,0.0,1.39,456.7
293.02,56,0.0,1.48,587.52
293.94,50,0.0,1.77,646.42
294.15,48,0.0,2.18,648.27
296.65,39,0.0,2.64,582.95
296.93,38,0.0,2.95,455.23
294.58,47,0.0,3.05,279.58
294.1,51,0.0,2.32,85.0
292.37,56,0.0,2.3,0.0
291.94,57,0.0,2.46,0.0
287.13,69,0.0,2.66,0.0
286.77,70,0.0,2.84,0.0
287.02,70,0.0,2.84,0.0
286.4,72,0.0,2.88,0.0
285.87,73,0.0,2.86,0.0
285.95,73,0.0,2.93,0.0
285.04,78,0.0,2.8,0.0
284.96,80,0.0,2.68,0.0
282.52,84,55.0,2.61,0.0
282.4,86,91.0,2.47,0.0
282.23,90,99.0,2.36,0.0
282.22,91,99.0,2.27,0.0
282.55,91,100.0,2.24,82.5
283.61,84,99.0,2.75,278.85
284.09,80,90.0,2.21,454.52
291.01,67,92.0,2.26,581.2
292.25,57,87.0,2.5,625.83
292.56,53,51.0,3.03,622.75
294.14,40,29.0,3.5,552.77
294.21,38,33.0,3.52,421.23
293.43,44,24.0,3.6,246.95
293.12,46,5.0,3.1,68.3
292.05,48,4.0,2.3,0.0
290.47,53,12.0,2.35,0.0
284.15,71,34.0,2.23,0.0
283.83,74,43.0,2.15,0.0
284.49,73,44.0,2.04,0.0
282.39,80,40.0,2.45,0.0
281.57,84,50.0,2.56,0.0
281.54,86,62.0,2.18,0.0
280.98,87,66.0,2.05,0.0
280.95,88,83.0,1.95,0.0
280.28,90,75.0,1.94,0.0
280.55,89,72.0,2.14,0.0
280.96,87,67.0,2.48,0.0
281.31,85,42.0,2.37,0.0
281.72,87,12.0,2.04,57.75
283.6,83,1.0,1.59,228.27
283.98,81,0.0,0.89,400.98
289.4,63,0.0,0.74,531.5
290.32,55,0.0,0.77,596.27
290.61,52,0.0,1.12,598.42
292.55,47,0.0,1.66,532.23
292.76,45,0.0,1.8,406.88
290.98,52,0.0,1.49,237.92
290.53,60,1.0,0.93,68.02
289.51,60,2.0,2.33,0.0
288.54,64,2.0,2.81,0.0
284.82,75,3.0,2.58,0.0
285.29,74,4.0,2.54,0.0
285.52,74,0.0,2.38,0.0
285.35,75,0.0,2.45,0.0
284.75,76,0.0,2.44,0.0
284.79,76,0.0,2.38,0.0
283.34,74,1.0,2.23,0.0
283.84,72,1.0,1.98,0.0
282.07,87,1.0,1.53,0.0
282.05,88,3.0,1.14,0.0
282.96,85,4.0,1.14,0.0
283.79,81,4.0,0.96,0.0
284.2,82,2.0,0.9,58.48
283.58,84,1.0,1.48,227.45
284.46,77,6.0,1.04,395.7
289.9,62,8.0,1.54,518.77
291.8,55,17.0,2.41,616.83
292.27,51,16.0,3.15,611.73
293.75,45,42.0,3.2,531.45
293.88,44,62.0,2.64,391.45
291.97,55,86.0,1.9,221.95
291.88,59,71.0,0.72,60.3
290.47,67,95.0,0.49,0.0
289.8,66,100.0,1.35,0.0
289.28,62,95.0,2.04,0.0
288.13,64,99.0,1.87,0.0
287.19,68,88.0,2.08,0.0
286.93,70,66.0,3.47,0.0
287.87,70,67.0,4.49,0.0
287.22,80,77.0,3.99,0.0
286.32,88,69.0,3.31,0.0
286.56,91,74.0,2.76,0.0
286.26,93,43.0,3.05,0.0
286.31,92,24.0,2.71,0.0
286.28,92,11.0,2.85,0.0
286.26,92,11.0,4.15,0.0
286.18,90,17.0,5.87,49.9
286.22,88,20.0,7.37,204.2
286.78,87,19.0,8.65,372.55
286.65,91,9.0,9.24,507.33
286.27,93,7.0,9.15,587.05
286.53,93,10.0,7.65,598.23
287.17,91,8.0,7.3,535.85
287.15,91,8.0,7.69,418.0
287.72,92,2.0,5.57,251.8
287.8,92,8.0,5.86,77.6
288.03,90,2.0,6.28,0.0
288.51,89,0.0,6.34,0.0
288.48,90,0.0,6.11,0.0
288.38,90,0.0,5.78,0.0
288.4,91,0.0,5.73,0.0
287.85,92,0.0,5.6,0.0
288.23,93,0.0,4.96,0.0
288.37,93,0.0,4.27,0.0
287.81,93,0.0,3.69,0.0
287.99,93,0.0,3.34,0.0
287.4,91,0.0,3.48,0.0
287.29,92,0.0,3.0,0.0
288.01,92,0.0,2.49,0.0
287.73,92,0.0,2.15,0.0
287.9,91,2.0,1.73,74.52
287.68,91,1.0,1.82,274.92
287.17,92,0.0,1.41,458.75
288.92,88,0.0,1.72,594.67
289.25,85,0.0,2.52,667.75
289.25,86,0.0,2.61,671.62
291.6,78,0.0,2.71,601.95
291.49,80,0.0,2.26,475.02
291.28,77,0.0,1.11,298.5
291.37,77,0.0,0.86,101.6
290.88,84,0.0,1.62,0.0
290.33,86,0.0,1.77,0.0
288.61,90,0.0,1.86,0.0
287.41,96,0.0,2.25,0.0
287.49,95,0.0,2.21,0.0
286.63,96,0.0,1.6,0.0
286.93,96,0.0,1.62,0.0
287.19,95,0.0,1.57,0.0
286.93,96,0.0,1.36,0.0
286.83,97,1.0,1.65,0.0
284.71,99,45.0,1.75,0.0
284.31,100,71.0,1.04,0.0
284.64,100,64.0,1.15,0.0
284.9,100,94.0,0.82,0.0
285.6,100,95.0,0.95,89.65
285.7,97,86.0,1.12,295.58
285.12,100,99.0,1.18,478.0
286.68,95,97.0,0.88,611.27
287.98,92,94.0,1.13,678.12
287.64,91,96.0,1.69,679.5
289.1,87,92.0,1.63,615.25
289.44,87,91.0,1.63,487.27
288.85,90,85.0,1.71,308.88
288.92,90,12.0,1.5,109.1
288.5,92,0.0,1.01,0.0
288.34,92,0.0,1.15,0.0
286.46,98,0.0,1.51,0.0
285.99,96,4.0,1.41,0.0
285.83,99,10.0,1.82,0.0
285.0,99,15.0,1.91,0.0
285.0,98,6.0,1.83,0.0
284.91,97,15.0,1.64,0.0
284.57,96,59.0,1.39,0.0
284.32,96,68.0,1.42,0.0
283.62,99,41.0,1.28,0.0
282.82,100,20.0,1.83,0.0
282.46,100,12.0,0.99,0.0
282.8,98,52.0,0.98,0.0
282.27,100,84.0,1.07,77.38
283.43,100,86.0,0.61,267.42
284.3,97,72.0,0.39,440.48
286.13,88,65.0,0.56,566.33
287.21,81,47.0,0.59,632.58
287.16,77,32.0,0.48,616.83
287.41,74,50.0,1.18,540.58
287.08,74,77.0,1.83,413.9
287.57,75,93.0,1.95,244.7
287.15,77,98.0,1.82,77.17
286.51,80,97.0,1.19,0.0
285.65,90,76.0,0.99,0.0
284.73,94,66.0,1.86,0.0
284.63,95,32.0,1.73,0.0
283.51,98,4.0,1.82,0.0
282.96,100,0.0,2.2,0.0
283.7,99,0.0,1.63,0.0
283.85,99,0.0,0.91,0.0
283.84,99,0.0,0.34,0.0
282.24,100,2.0,0.43,0.0
283.64,99,0.0,0.51,0.0
283.64,100,0.0,0.62,0.0
283.65,99,0.0,0.77,0.0
283.39,98,0.0,0.7,0.0
283.48,96,0.0,0.51,73.8
283.69,97,0.0,0.1,266.83
283.71,99,0.0,0.55,448.1
285.93,87,0.0,1.1,583.5
285.42,89,0.0,1.46,653.42
285.96,89,0.0,1.99,660.7
287.45,81,0.0,2.39,598.8
287.6,79,0.0,2.77,474.95
287.38,74,0.0,2.77,300.92
287.53,75,0.0,2.62,108.2
285.87,83,0.0,1.69,0.0
285.61,85,0.0,1.96,0.0
283.87,91,0.0,2.08,0.0
283.61,90,0.0,2.31,0.0
283.38,93,0.0,2.55,0.0
282.47,95,0.0,2.62,0.0
282.36,96,0.0,2.6,0.0
282.58,95,0.0,2.77,0.0
282.01,96,0.0,2.77,0.0
282.42,96,0.0,2.65,0.0
281.51,99,1.0,2.85,0.0
281.4,99,87.0,3.47,0.0
280.97,100,92.0,3.48,0.0
280.82,100,92.0,3.32,0.0
281.21,100,92.0,3.11,85.98
280.53,100,94.0,2.85,284.55
279.42,100,43.0,2.78,462.48
283.11,95,0.0,3.17,590.95
284.13,91,1.0,3.29,652.3
285.15,82,0.0,3.29,648.58
287.35,72,30.0,3.34,579.08
287.43,71,95.0,3.26,448.83
286.33,79,99.0,3.38,271.4
286.52,78,100.0,3.19,92.88
285.9,80,100.0,2.4,0.0
285.28,84,100.0,2.42,0.0
284.03,90,96.0,2.41,0.0
284.16,92,97.0,2.25,0.0
283.63,94,100.0,2.19,0.0
282.75,96,100.0,1.96,0.0
281.69,96,100.0,1.8,0.0
281.63,98,100.0,1.82,0.0
280.71,100,100.0,1.76,0.0
280.72,100,100.0,1.74,0.0
280.96,100,97.0,1.93,0.0
281.03,100,98.0,1.88,0.0
281.15,100,92.0,1.86,0.0
280.89,100,71.0,1.68,0.0
281.02,100,87.0,1.42,69.0
280.87,100,22.0,0.95,251.98
279.75,100,0.0,0.61,427.5
284.63,96,0.0,0.54,559.25
286.29,83,100.0,0.78,655.08
287.2,73,99.0,1.15,658.6
289.94,59,100.0,1.42,593.2
290.09,56,100.0,1.7,465.8
289.35,65,100.0,2.34,290.62
289.24,66,98.0,2.09,103.95
287.14,77,0.0,2.44,0.0
285.89,80,0.0,2.51,0.0
283.42,88,0.0,2.27,0.0
282.9,88,7.0,2.28,0.0
283.11,87,89.0,2.4,0.0
281.73,90,100.0,2.9,0.0
